year,week_number,date,market_location,commodity,base_price_pkr_per_40kg,inflation_rate_percent,predicted_price_pkr_per_40kg
2029,1,2029-01-07,Lahore,Vegetables,1848,-10.171548699274943,1660.03
2029,1,2029-01-07,Lahore,Wheat,2079,23.99806118850554,2577.92
2029,1,2029-01-07,Multan,Cotton,2248,-33.577444811650935,1493.18
2029,1,2029-01-07,Multan,Maize,1729,6.986210764453866,1849.79
2029,1,2029-01-07,Multan,Rice,1342,-46.65716601727447,715.86
2029,1,2029-01-07,Multan,Sugarcane,2146,37.86856771259823,2958.66
2029,1,2029-01-07,Multan,Vegetables,1520,-40.0456382607456,911.31
2029,1,2029-01-07,Multan,Wheat,2616,31.757132496622297,3446.77
2029,1,2029-01-07,Peshawar,Cotton,2489,28.586692515166355,3200.52
2029,1,2029-01-07,Peshawar,Maize,1827,-12.9776434822159,1589.9
2029,1,2029-01-07,Peshawar,Rice,1657,-18.37892583829348,1352.46
2029,1,2029-01-07,Peshawar,Sugarcane,1370,3.857606985776217,1422.85
2029,1,2029-01-07,Peshawar,Vegetables,1861,-16.946610036404095,1545.62
2029,1,2029-01-07,Peshawar,Wheat,2361,-8.146993954414611,2168.65
2029,1,2029-01-07,Quetta,Cotton,1256,-12.984342621418245,1092.92
2029,1,2029-01-07,Quetta,Maize,2478,29.26818241021387,3203.27
2029,1,2029-01-07,Quetta,Rice,2017,-8.108876287909341,1853.44
2029,1,2029-01-07,Quetta,Sugarcane,2112,9.802583404764448,2319.03
2029,1,2029-01-07,Quetta,Vegetables,2641,32.024640180041786,3486.77
2029,1,2029-01-07,Quetta,Wheat,1885,35.50299788871363,2554.23
2029,2,2029-01-14,Faisalabad,Cotton,2368,51.98863766364713,3599.09
2029,2,2029-01-14,Faisalabad,Maize,2621,9.10072322515668,2859.53
2029,2,2029-01-14,Faisalabad,Rice,1996,17.846713667883872,2352.22
2029,2,2029-01-14,Faisalabad,Sugarcane,1529,-38.20632223953901,944.83
2029,2,2029-01-14,Faisalabad,Vegetables,1669,-13.776280787346131,1439.07
2029,2,2029-01-14,Faisalabad,Wheat,2090,-30.235835628432973,1458.07
2029,2,2029-01-14,Karachi,Cotton,2217,39.95562428185086,3102.82
2029,2,2029-01-14,Karachi,Maize,1189,3.838674364819121,1234.64
2029,2,2029-01-14,Karachi,Rice,2119,24.95765185312182,2647.85
2029,2,2029-01-14,Karachi,Sugarcane,2371,66.05903527324001,3937.26
2029,2,2029-01-14,Karachi,Vegetables,1184,-46.92035645256591,628.46
2029,2,2029-01-14,Karachi,Wheat,2473,16.974191267001583,2892.77
2029,2,2029-01-14,Lahore,Cotton,2405,14.654804134376926,2757.45
2029,2,2029-01-14,Lahore,Maize,2575,1.2453987838408016,2607.07
2029,2,2029-01-14,Lahore,Rice,1689,-29.397496052161596,1192.48
2029,2,2029-01-14,Lahore,Sugarcane,2180,27.63198194048347,2782.38
2029,2,2029-01-14,Lahore,Vegetables,1848,-10.208957837937328,1659.34
2029,2,2029-01-14,Lahore,Wheat,2079,24.090532678922354,2579.84
2029,2,2029-01-14,Multan,Cotton,2248,-33.70309128558682,1490.35
2029,2,2029-01-14,Multan,Maize,1729,7.0138040335397696,1850.27
2029,2,2029-01-14,Multan,Rice,1342,-46.83271094173376,713.51
2029,2,2029-01-14,Multan,Sugarcane,2146,38.01449641168826,2961.79
2029,2,2029-01-14,Multan,Vegetables,1520,-40.19671673882048,909.01
2029,2,2029-01-14,Multan,Wheat,2616,31.879556354372244,3449.97
2029,2,2029-01-14,Peshawar,Cotton,2489,28.70065878198968,3203.36
2029,2,2029-01-14,Peshawar,Maize,1827,-13.025504480691104,1589.02
2029,2,2029-01-14,Peshawar,Rice,1657,-18.450555498954444,1351.27
2029,2,2029-01-14,Peshawar,Sugarcane,1370,3.8730644160485337,1423.06
2029,2,2029-01-14,Peshawar,Vegetables,1861,-17.009605000744074,1544.45
2029,2,2029-01-14,Peshawar,Wheat,2361,-8.174239276796332,2168.01
2029,2,2029-01-14,Quetta,Cotton,1256,-13.032487942949304,1092.31
2029,2,2029-01-14,Quetta,Maize,2478,29.38070440419446,3206.05
2029,2,2029-01-14,Quetta,Rice,2017,-8.137960945599705,1852.86
2029,2,2029-01-14,Quetta,Sugarcane,2112,9.841274396623051,2319.85
2029,2,2029-01-14,Quetta,Vegetables,2641,32.14818747719163,3490.03
2029,2,2029-01-14,Quetta,Wheat,1885,35.63985509433308,2556.81
2029,3,2029-01-21,Faisalabad,Cotton,2368,52.18813866699297,3603.82
2029,3,2029-01-21,Faisalabad,Maize,2621,9.136457304206733,2860.47
2029,3,2029-01-21,Faisalabad,Rice,1996,17.91589250023663,2353.6
2029,3,2029-01-21,Faisalabad,Sugarcane,1529,-38.34995968129319,942.63
2029,3,2029-01-21,Faisalabad,Vegetables,1669,-13.82706283914893,1438.23
2029,3,2029-01-21,Faisalabad,Wheat,2090,-30.34844894768816,1455.72
2029,3,2029-01-21,Karachi,Cotton,2217,40.1087953629776,3106.21
2029,3,2029-01-21,Karachi,Maize,1189,3.858175083559825,1234.87
2029,3,2029-01-21,Karachi,Rice,2119,25.05345635442689,2649.88
2029,3,2029-01-21,Karachi,Sugarcane,2371,66.31125676630762,3943.24
2029,3,2029-01-21,Karachi,Vegetables,1184,-47.096961519397325,626.37
2029,3,2029-01-21,Karachi,Wheat,2473,17.039742236111188,2894.39
2029,3,2029-01-21,Lahore,Cotton,2405,14.712197343142655,2758.83
2029,3,2029-01-21,Lahore,Maize,2575,1.2531588246587122,2607.27
2029,3,2029-01-21,Lahore,Rice,1689,-29.506496555285377,1190.64
2029,3,2029-01-21,Lahore,Sugarcane,2180,27.73862859471724,2784.7
2029,3,2029-01-21,Lahore,Vegetables,1848,-10.24636697665323,1658.65
2029,3,2029-01-21,Lahore,Wheat,2079,24.18300416932379,2581.76
2029,3,2029-01-21,Multan,Cotton,2248,-33.828737759622534,1487.53
2029,3,2029-01-21,Multan,Maize,1729,7.041397302596679,1850.75
2029,3,2029-01-21,Multan,Rice,1342,-47.008255866305895,711.15
2029,3,2029-01-21,Multan,Sugarcane,2146,38.160425110753046,2964.92
2029,3,2029-01-21,Multan,Vegetables,1520,-40.34779521697624,906.71
2029,3,2029-01-21,Multan,Wheat,2616,32.00198021209626,3453.17
2029,3,2029-01-21,Peshawar,Cotton,2489,28.81462504875684,3206.2
2029,3,2029-01-21,Peshawar,Maize,1827,-13.073365479232011,1588.15
2029,3,2029-01-21,Peshawar,Rice,1657,-18.52218515967088,1350.09
2029,3,2029-01-21,Peshawar,Sugarcane,1370,3.8885218462992697,1423.27
2029,3,2029-01-21,Peshawar,Vegetables,1861,-17.072599965149955,1543.28
2029,3,2029-01-21,Peshawar,Wheat,2361,-8.20148459925672,2167.36
2029,3,2029-01-21,Quetta,Cotton,1256,-13.08063326453714,1091.71
2029,3,2029-01-21,Quetta,Maize,2478,29.49322639814329,3208.84
2029,3,2029-01-21,Quetta,Rice,2017,-8.167045603359897,1852.27
2029,3,2029-01-21,Quetta,Sugarcane,2112,9.879965388444315,2320.66
2029,3,2029-01-21,Quetta,Vegetables,2641,32.27173477431495,3493.3
2029,3,2029-01-21,Quetta,Wheat,1885,35.77671229992967,2559.39
2029,4,2029-01-28,Faisalabad,Cotton,2368,52.387639670347646,3608.54
2029,4,2029-01-28,Faisalabad,Maize,2621,9.172191383268562,2861.4
2029,4,2029-01-28,Faisalabad,Rice,1996,17.985071332599542,2354.98
2029,4,2029-01-28,Faisalabad,Sugarcane,1529,-38.49359712302508,940.43
2029,4,2029-01-28,Faisalabad,Vegetables,1669,-13.877844890933616,1437.38
2029,4,2029-01-28,Faisalabad,Wheat,2090,-30.46106226691836,1453.36
2029,4,2029-01-28,Karachi,Cotton,2217,40.261966444109966,3109.61
2029,4,2029-01-28,Karachi,Maize,1189,3.877675802315705,1235.11
2029,4,2029-01-28,Karachi,Rice,2119,25.149260855737555,2651.91
2029,4,2029-01-28,Karachi,Sugarcane,2371,66.56347825937468,3949.22
2029,4,2029-01-28,Karachi,Vegetables,1184,-47.27356658620365,624.28
2029,4,2029-01-28,Karachi,Wheat,2473,17.105293205231032,2896.01
2029,4,2029-01-28,Lahore,Cotton,2405,14.769590551923065,2760.21
2029,4,2029-01-28,Lahore,Maize,2575,1.2609188654955363,2607.47
2029,4,2029-01-28,Lahore,Rice,1689,-29.615497058377745,1188.79
2029,4,2029-01-28,Lahore,Sugarcane,2180,27.84527524896188,2787.03
2029,4,2029-01-28,Lahore,Vegetables,1848,-10.283776115353538,1657.96
2029,4,2029-01-28,Lahore,Wheat,2079,24.275475659729715,2583.69
2029,4,2029-01-28,Multan,Cotton,2248,-33.95438423362916,1484.71
2029,4,2029-01-28,Multan,Maize,1729,7.068990571662037,1851.22
2029,4,2029-01-28,Multan,Rice,1342,-47.18380079084516,708.79
2029,4,2029-01-28,Multan,Sugarcane,2146,38.3063538098252,2968.05
2029,4,2029-01-28,Multan,Vegetables,1520,-40.49887369510844,904.42
2029,4,2029-01-28,Multan,Wheat,2616,32.124404069827825,3456.37
2029,4,2029-01-28,Peshawar,Cotton,2489,28.92859131554037,3209.03
2029,4,2029-01-28,Peshawar,Maize,1827,-13.121226477753776,1587.28
2029,4,2029-01-28,Peshawar,Rice,1657,-18.593814820371158,1348.9
2029,4,2029-01-28,Peshawar,Sugarcane,1370,3.9039792765562944,1423.48
2029,4,2029-01-28,Peshawar,Vegetables,1861,-17.13559492953663,1542.11
2029,4,2029-01-28,Peshawar,Wheat,2361,-8.228729921694187,2166.72
2029,4,2029-01-28,Quetta,Cotton,1256,-13.128778586108435,1091.1
2029,4,2029-01-28,Quetta,Maize,2478,29.60574839210137,3211.63
2029,4,2029-01-28,Quetta,Rice,2017,-8.196130261099745,1851.68
2029,4,2029-01-28,Quetta,Sugarcane,2112,9.91865638027646,2321.48
2029,4,2029-01-28,Quetta,Vegetables,2641,32.395282071446,3496.56
2029,4,2029-01-28,Quetta,Wheat,1885,35.91356950553293,2561.97
2029,5,2029-02-04,Faisalabad,Cotton,2368,52.587140673717904,3613.26
2029,5,2029-02-04,Faisalabad,Maize,2621,9.20792546235118,2862.34
2029,5,2029-02-04,Faisalabad,Rice,1996,18.05425016498035,2356.36
2029,5,2029-02-04,Faisalabad,Sugarcane,1529,-38.63723456471762,938.24
2029,5,2029-02-04,Faisalabad,Vegetables,1669,-13.92862694268631,1436.53
2029,5,2029-02-04,Faisalabad,Wheat,2090,-30.573675586104443,1451.01
2029,5,2029-02-04,Karachi,Cotton,2217,40.41513752525226,3113.0
2029,5,2029-02-04,Karachi,Maize,1189,3.897176521098368,1235.34
2029,5,2029-02-04,Karachi,Rice,2119,25.245065357058103,2653.94
2029,5,2029-02-04,Karachi,Sugarcane,2371,66.8156997524407,3955.2
2029,5,2029-02-04,Karachi,Vegetables,1184,-47.45017165296568,622.19
2029,5,2029-02-04,Karachi,Wheat,2473,17.170844174368945,2897.63
2029,5,2029-02-04,Lahore,Cotton,2405,14.826983760729377,2761.59
2029,5,2029-02-04,Lahore,Maize,2575,1.268678906365747,2607.67
2029,5,2029-02-04,Lahore,Rice,1689,-29.72449756141461,1186.95
2029,5,2029-02-04,Lahore,Sugarcane,2180,27.95192190322568,2789.35
2029,5,2029-02-04,Lahore,Vegetables,1848,-10.321185254026318,1657.26
2029,5,2029-02-04,Lahore,Wheat,2079,24.36794715014354,2585.61
2029,5,2029-02-04,Multan,Cotton,2248,-34.08003070758442,1481.88
2029,5,2029-02-04,Multan,Maize,1729,7.096583840742308,1851.7
2029,5,2029-02-04,Multan,Rice,1342,-47.35934571532636,706.44
2029,5,2029-02-04,Multan,Sugarcane,2146,38.45228250891032,2971.19
2029,5,2029-02-04,Multan,Vegetables,1520,-40.64995217319903,902.12
2029,5,2029-02-04,Multan,Wheat,2616,32.246827927572724,3459.58
2029,5,2029-02-04,Peshawar,Cotton,2489,29.042557582352774,3211.87
2029,5,2029-02-04,Peshawar,Maize,1827,-13.16908747624174,1586.4
2029,5,2029-02-04,Peshawar,Rice,1657,-18.66544448104289,1347.71
2029,5,2029-02-04,Peshawar,Sugarcane,1370,3.919436706824419,1423.7
2029,5,2029-02-04,Peshawar,Vegetables,1861,-17.19858989388941,1540.93
2029,5,2029-02-04,Peshawar,Wheat,2361,-8.255975244091186,2166.08
2029,5,2029-02-04,Quetta,Cotton,1256,-13.176923907650526,1090.5
2029,5,2029-02-04,Quetta,Maize,2478,29.71827038607579,3214.42
2029,5,2029-02-04,Quetta,Rice,2017,-8.22521491880367,1851.1
2029,5,2029-02-04,Quetta,Sugarcane,2112,9.95734737212781,2322.3
2029,5,2029-02-04,Quetta,Vegetables,2641,32.518829368590694,3499.82
2029,5,2029-02-04,Quetta,Wheat,1885,36.05042671114793,2564.55
2029,6,2029-02-11,Faisalabad,Cotton,2368,52.78664167706962,3617.99
2029,6,2029-02-11,Faisalabad,Maize,2621,9.243659541409084,2863.28
2029,6,2029-02-11,Faisalabad,Rice,1996,18.12342899733987,2357.74
2029,6,2029-02-11,Faisalabad,Sugarcane,1529,-38.78087200645693,936.04
2029,6,2029-02-11,Faisalabad,Vegetables,1669,-13.979408994477032,1435.68
2029,6,2029-02-11,Faisalabad,Wheat,2090,-30.686288905342977,1448.66
2029,6,2029-02-11,Karachi,Cotton,2217,40.56830860638275,3116.4
2029,6,2029-02-11,Karachi,Maize,1189,3.916677239849188,1235.57
2029,6,2029-02-11,Karachi,Rice,2119,25.340869858366904,2655.97
2029,6,2029-02-11,Karachi,Sugarcane,2371,67.06792124550792,3961.18
2029,6,2029-02-11,Karachi,Vegetables,1184,-47.626776719780366,620.1
2029,6,2029-02-11,Karachi,Wheat,2473,17.236395143485375,2899.26
2029,6,2029-02-11,Lahore,Cotton,2405,14.884376969504892,2762.97
2029,6,2029-02-11,Lahore,Maize,2575,1.2764389471962656,2607.87
2029,6,2029-02-11,Lahore,Rice,1689,-29.83349806451745,1185.11
2029,6,2029-02-11,Lahore,Sugarcane,2180,28.058568557466693,2791.68
2029,6,2029-02-11,Lahore,Vegetables,1848,-10.35859439273182,1656.57
2029,6,2029-02-11,Lahore,Wheat,2079,24.46041864054796,2587.53
2029,6,2029-02-11,Multan,Cotton,2248,-34.20567718160074,1479.06
2029,6,2029-02-11,Multan,Maize,1729,7.124177109804848,1852.18
2029,6,2029-02-11,Multan,Rice,1342,-47.53489063987658,704.08
2029,6,2029-02-11,Multan,Sugarcane,2146,38.59821120798001,2974.32
2029,6,2029-02-11,Multan,Vegetables,1520,-40.80103065133907,899.82
2029,6,2029-02-11,Multan,Wheat,2616,32.36925178530176,3462.78
2029,6,2029-02-11,Peshawar,Cotton,2489,29.15652384913085,3214.71
2029,6,2029-02-11,Peshawar,Maize,1827,-13.216948474769886,1585.53
2029,6,2029-02-11,Peshawar,Rice,1657,-18.73707414174855,1346.53
2029,6,2029-02-11,Peshawar,Sugarcane,1370,3.9348941370793455,1423.91
2029,6,2029-02-11,Peshawar,Vegetables,1861,-17.261584858282486,1539.76
2029,6,2029-02-11,Peshawar,Wheat,2361,-8.283220566536293,2165.43
2029,6,2029-02-11,Quetta,Cotton,1256,-13.225069229227334,1089.89
2029,6,2029-02-11,Quetta,Maize,2478,29.830792380030783,3217.21
2029,6,2029-02-11,Quetta,Rice,2017,-8.254299576550299,1850.51
2029,6,2029-02-11,Quetta,Sugarcane,2112,9.996038363956329,2323.12
2029,6,2029-02-11,Quetta,Vegetables,2641,32.64237666571916,3503.09
2029,6,2029-02-11,Quetta,Wheat,1885,36.18728391674896,2567.13
2029,7,2029-02-18,Faisalabad,Cotton,2368,52.986142680442825,3622.71
2029,7,2029-02-18,Faisalabad,Maize,2621,9.27939362049563,2864.21
2029,7,2029-02-18,Faisalabad,Rice,1996,18.192607829724064,2359.12
2029,7,2029-02-18,Faisalabad,Sugarcane,1529,-38.92450944814206,933.84
2029,7,2029-02-18,Faisalabad,Vegetables,1669,-14.03019104622369,1434.84
2029,7,2029-02-18,Faisalabad,Wheat,2090,-30.79890222452073,1446.3
2029,7,2029-02-18,Karachi,Cotton,2217,40.72147968752693,3119.8
2029,7,2029-02-18,Karachi,Maize,1189,3.9361779586369097,1235.8
2029,7,2029-02-18,Karachi,Rice,2119,25.436674359689324,2658.0
2029,7,2029-02-18,Karachi,Sugarcane,2371,67.32014273857375,3967.16
2029,7,2029-02-18,Karachi,Vegetables,1184,-47.80338178653403,618.01
2029,7,2029-02-18,Karachi,Wheat,2473,17.301946112626702,2900.88
2029,7,2029-02-18,Lahore,Cotton,2405,14.9417701783161,2764.35
2029,7,2029-02-18,Lahore,Maize,2575,1.2841989880727809,2608.07
2029,7,2029-02-18,Lahore,Rice,1689,-29.942498567543844,1183.27
2029,7,2029-02-18,Lahore,Sugarcane,2180,28.16521521173412,2794.0
2029,7,2029-02-18,Lahore,Vegetables,1848,-10.396003531399405,1655.88
2029,7,2029-02-18,Lahore,Wheat,2079,24.55289013096328,2589.45
2029,7,2029-02-18,Multan,Cotton,2248,-34.33132365554631,1476.23
2029,7,2029-02-18,Multan,Maize,1729,7.151770378887937,1852.65
2029,7,2029-02-18,Multan,Rice,1342,-47.71043556434684,701.73
2029,7,2029-02-18,Multan,Sugarcane,2146,38.74413990706759,2977.45
2029,7,2029-02-18,Multan,Vegetables,1520,-40.95210912942181,897.53
2029,7,2029-02-18,Multan,Wheat,2616,32.49167564304919,3465.98
2029,7,2029-02-18,Peshawar,Cotton,2489,29.270490115948714,3217.54
2029,7,2029-02-18,Peshawar,Maize,1827,-13.264809473251468,1584.65
2029,7,2029-02-18,Peshawar,Rice,1657,-18.8087038024149,1345.34
2029,7,2029-02-18,Peshawar,Sugarcane,1370,3.950351567349568,1424.12
2029,7,2029-02-18,Peshawar,Vegetables,1861,-17.324579822628866,1538.59
2029,7,2029-02-18,Peshawar,Wheat,2361,-8.310465888925654,2164.79
2029,7,2029-02-18,Quetta,Cotton,1256,-13.273214550763909,1089.29
2029,7,2029-02-18,Quetta,Maize,2478,29.94331437400829,3220.0
2029,7,2029-02-18,Quetta,Rice,2017,-8.283384234247446,1849.92
2029,7,2029-02-18,Quetta,Sugarcane,2112,10.034729355811306,2323.93
2029,7,2029-02-18,Quetta,Vegetables,2641,32.765923962866424,3506.35
2029,7,2029-02-18,Quetta,Wheat,1885,36.324141122366186,2569.71
2029,8,2029-02-25,Faisalabad,Cotton,2368,53.1856436837916,3627.44
2029,8,2029-02-25,Faisalabad,Maize,2621,9.31512769954961,2865.15
2029,8,2029-02-25,Faisalabad,Rice,1996,18.261786662080205,2360.51
2029,8,2029-02-25,Faisalabad,Sugarcane,1529,-39.0681468898888,931.65
2029,8,2029-02-25,Faisalabad,Vegetables,1669,-14.08097309802045,1433.99
2029,8,2029-02-25,Faisalabad,Wheat,2090,-30.911515543767592,1443.95
2029,8,2029-02-25,Karachi,Cotton,2217,40.87465076865554,3123.19
2029,8,2029-02-25,Karachi,Maize,1189,3.955678677382672,1236.03
2029,8,2029-02-25,Karachi,Rice,2119,25.532478860996253,2660.03
2029,8,2029-02-25,Karachi,Sugarcane,2371,67.57236423164119,3973.14
2029,8,2029-02-25,Karachi,Vegetables,1184,-47.97998685335708,615.92
2029,8,2029-02-25,Karachi,Wheat,2473,17.36749708173972,2902.5
2029,8,2029-02-25,Lahore,Cotton,2405,14.99916338708672,2765.73
2029,8,2029-02-25,Lahore,Maize,2575,1.291959028896996,2608.27
2029,8,2029-02-25,Lahore,Rice,1689,-30.05149907065715,1181.43
2029,8,2029-02-25,Lahore,Sugarcane,2180,28.271861865971516,2796.33
2029,8,2029-02-25,Lahore,Vegetables,1848,-10.433412670110108,1655.19
2029,8,2029-02-25,Lahore,Wheat,2079,24.645361621366213,2591.38
2029,8,2029-02-25,Multan,Cotton,2248,-34.456970129572326,1473.41
2029,8,2029-02-25,Multan,Maize,1729,7.179363647947662,1853.13
2029,8,2029-02-25,Multan,Rice,1342,-47.88598048890801,699.37
2029,8,2029-02-25,Multan,Sugarcane,2146,38.89006860613483,2980.58
2029,8,2029-02-25,Multan,Vegetables,1520,-41.10318760756971,895.23
2029,8,2029-02-25,Multan,Wheat,2616,32.61409950077572,3469.18
2029,8,2029-02-25,Peshawar,Cotton,2489,29.384456382721336,3220.38
2029,8,2029-02-25,Peshawar,Maize,1827,-13.312670471785996,1583.78
2029,8,2029-02-25,Peshawar,Rice,1657,-18.880333463125943,1344.15
2029,8,2029-02-25,Peshawar,Sugarcane,1370,3.9658089976024,1424.33
2029,8,2029-02-25,Peshawar,Vegetables,1861,-17.387574787028345,1537.42
2029,8,2029-02-25,Peshawar,Wheat,2361,-8.337711211378402,2164.15
2029,8,2029-02-25,Quetta,Cotton,1256,-13.321359872346234,1088.68
2029,8,2029-02-25,Quetta,Maize,2478,30.0558363679602,3222.78
2029,8,2029-02-25,Quetta,Rice,2017,-8.312468892000854,1849.34
2029,8,2029-02-25,Quetta,Sugarcane,2112,10.073420347636198,2324.75
2029,8,2029-02-25,Quetta,Vegetables,2641,32.88947125999233,3509.61
2029,8,2029-02-25,Quetta,Wheat,1885,36.460998327965,2572.29
2029,9,2029-03-04,Faisalabad,Cotton,2368,53.385144687155545,3632.16
2029,9,2029-03-04,Faisalabad,Maize,2621,9.350861778623797,2866.09
2029,9,2029-03-04,Faisalabad,Rice,1996,18.330965494453757,2361.89
2029,9,2029-03-04,Faisalabad,Sugarcane,1529,-39.21178433159731,929.45
2029,9,2029-03-04,Faisalabad,Vegetables,1669,-14.13175514978612,1433.14
2029,9,2029-03-04,Faisalabad,Wheat,2090,-31.024128862971565,1441.6
2029,9,2029-03-04,Karachi,Cotton,2217,41.02782184979382,3126.59
2029,9,2029-03-04,Karachi,Maize,1189,3.9751793961544735,1236.26
2029,9,2029-03-04,Karachi,Rice,2119,25.6282833623128,2662.06
2029,9,2029-03-04,Karachi,Sugarcane,2371,67.82458572470762,3979.12
2029,9,2029-03-04,Karachi,Vegetables,1184,-48.15659192013708,613.83
2029,9,2029-03-04,Karachi,Wheat,2473,17.4330480508703,2904.12
2029,9,2029-03-04,Lahore,Cotton,2405,15.05655659588253,2767.11
2029,9,2029-03-04,Lahore,Maize,2575,1.2997190697536651,2608.47
2029,9,2029-03-04,Lahore,Rice,1689,-30.160499573716532,1179.59
2029,9,2029-03-04,Lahore,Sugarcane,2180,28.37850852022755,2798.65
2029,9,2029-03-04,Lahore,Vegetables,1848,-10.470821808794051,1654.5
2029,9,2029-03-04,Lahore,Wheat,2079,24.737833111776837,2593.3
2029,9,2029-03-04,Multan,Cotton,2248,-34.58261660354842,1470.58
2029,9,2029-03-04,Multan,Maize,1729,7.206956917021885,1853.61
2029,9,2029-03-04,Multan,Rice,1342,-48.06152541341277,697.01
2029,9,2029-03-04,Multan,Sugarcane,2146,39.03599730521469,2983.71
2029,9,2029-03-04,Multan,Vegetables,1520,-41.25426608567717,892.94
2029,9,2029-03-04,Multan,Wheat,2616,32.736523358515214,3472.39
2029,9,2029-03-04,Peshawar,Cotton,2489,29.49842264952203,3223.22
2029,9,2029-03-04,Peshawar,Maize,1827,-13.360531470287668,1582.9
2029,9,2029-03-04,Peshawar,Rice,1657,-18.951963123809257,1342.97
2029,9,2029-03-04,Peshawar,Sugarcane,1370,3.9812664278660224,1424.54
2029,9,2029-03-04,Peshawar,Vegetables,1861,-17.450569751394873,1536.24
2029,9,2029-03-04,Peshawar,Wheat,2361,-8.364956533791815,2163.5
2029,9,2029-03-04,Quetta,Cotton,1256,-13.369505193900167,1088.08
2029,9,2029-03-04,Quetta,Maize,2478,30.168358361927996,3225.57
2029,9,2029-03-04,Quetta,Rice,2017,-8.34155354971935,1848.75
2029,9,2029-03-04,Quetta,Sugarcane,2112,10.11211133947976,2325.57
2029,9,2029-03-04,Quetta,Vegetables,2641,33.01301855713149,3512.87
2029,9,2029-03-04,Quetta,Wheat,1885,36.59785553357524,2574.87
2029,10,2029-03-11,Faisalabad,Cotton,2368,53.58464569051653,3636.88
2029,10,2029-03-11,Faisalabad,Maize,2621,9.386595857694058,2867.02
2029,10,2029-03-11,Faisalabad,Rice,1996,18.40014432682392,2363.27
2029,10,2029-03-11,Faisalabad,Sugarcane,1529,-39.35542177331324,927.26
2029,10,2029-03-11,Faisalabad,Vegetables,1669,-14.182537201557828,1432.29
2029,10,2029-03-11,Faisalabad,Wheat,2090,-31.136742182183877,1439.24
2029,10,2029-03-11,Karachi,Cotton,2217,41.18099293093021,3129.98
2029,10,2029-03-11,Karachi,Maize,1189,3.994680114921216,1236.5
2029,10,2029-03-11,Karachi,Rice,2119,25.72408786362747,2664.09
2029,10,2029-03-11,Karachi,Sugarcane,2371,68.07680721777425,3985.1
2029,10,2029-03-11,Karachi,Vegetables,1184,-48.33319698692544,611.73
2029,10,2029-03-11,Karachi,Wheat,2473,17.498599019997478,2905.74
2029,10,2029-03-11,Lahore,Cotton,2405,15.113949804673442,2768.49
2029,10,2029-03-11,Lahore,Maize,2575,1.3074791106040304,2608.67
2029,10,2029-03-11,Lahore,Rice,1689,-30.269500076786382,1177.75
2029,10,2029-03-11,Lahore,Sugarcane,2180,28.48515517447996,2800.98
2029,10,2029-03-11,Lahore,Vegetables,1848,-10.508230947483195,1653.81
2029,10,2029-03-11,Lahore,Wheat,2079,24.83030460218596,2595.22
2029,10,2029-03-11,Multan,Cotton,2248,-34.70826307753422,1467.76
2029,10,2029-03-11,Multan,Maize,1729,7.234550186093291,1854.09
2029,10,2029-03-11,Multan,Rice,1342,-48.23707033792848,694.66
2029,10,2029-03-11,Multan,Sugarcane,2146,39.181926004292094,2986.84
2029,10,2029-03-11,Multan,Vegetables,1520,-41.40534456379249,890.64
2029,10,2029-03-11,Multan,Wheat,2616,32.85894721625218,3475.59
2029,10,2029-03-11,Peshawar,Cotton,2489,29.612388916317272,3226.05
2029,10,2029-03-11,Peshawar,Maize,1827,-13.408392468795723,1582.03
2029,10,2029-03-11,Peshawar,Rice,1657,-19.023592784497957,1341.78
2029,10,2029-03-11,Peshawar,Sugarcane,1370,3.996723858127549,1424.76
2029,10,2029-03-11,Peshawar,Vegetables,1861,-17.5135647157678,1535.07
2029,10,2029-03-11,Peshawar,Wheat,2361,-8.392201856212868,2162.86
2029,10,2029-03-11,Quetta,Cotton,1256,-13.417650515459616,1087.47
2029,10,2029-03-11,Quetta,Maize,2478,30.2808803558927,3228.36
2029,10,2029-03-11,Quetta,Rice,2017,-8.370638207444628,1848.16
2029,10,2029-03-11,Quetta,Sugarcane,2112,10.150802331319692,2326.38
2029,10,2029-03-11,Quetta,Vegetables,2641,33.136565854268056,3516.14
2029,10,2029-03-11,Quetta,Wheat,1885,36.73471273918325,2577.45
2029,11,2029-03-18,Faisalabad,Cotton,2368,53.78414669387753,3641.61
2029,11,2029-03-18,Faisalabad,Maize,2621,9.42232993676432,2867.96
2029,11,2029-03-18,Faisalabad,Rice,1996,18.46932315919409,2364.65
2029,11,2029-03-18,Faisalabad,Sugarcane,1529,-39.49905921502917,925.06
2029,11,2029-03-18,Faisalabad,Vegetables,1669,-14.23331925332954,1431.45
2029,11,2029-03-18,Faisalabad,Wheat,2090,-31.249355501396185,1436.89
2029,11,2029-03-18,Karachi,Cotton,2217,41.33416401206661,3133.38
2029,11,2029-03-18,Karachi,Maize,1189,4.014180833687958,1236.73
2029,11,2029-03-18,Karachi,Rice,2119,25.819892364942145,2666.12
2029,11,2029-03-18,Karachi,Sugarcane,2371,68.32902871084087,3991.08
2029,11,2029-03-18,Karachi,Vegetables,1184,-48.5098020537138,609.64
2029,11,2029-03-18,Karachi,Wheat,2473,17.564149989124648,2907.36
2029,11,2029-03-18,Lahore,Cotton,2405,15.17134301346436,2769.87
2029,11,2029-03-18,Lahore,Maize,2575,1.3152391514543955,2608.87
2029,11,2029-03-18,Lahore,Rice,1689,-30.378500579856244,1175.91
